valence_composition_average,IsBCC_composition_average,BCCfermi_composition_average,IsMetalloid_composition_average,FirstIonizationEnergy_composition_average,ThermalConductivity_composition_average,BCCvolume_padiff_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,IsNonmetal_composition_average,BoilingT_composition_average,ElectricalConductivity_composition_average,SecondIonizationEnergy_composition_average,n_ws^third_composition_average,AtomicRadii_composition_average,IonicRadii_composition_average,ElasticModulus_composition_average,MiracleRadius_composition_average,IsBoron_composition_average,CovalentRadii_composition_average,HeatVaporization_composition_average,Electronegativity_composition_average,SpaceGroupNumber_composition_average,IsMetal_composition_average,NpUnfilled_composition_average
4.935922690853006,0.6383678300129912,6.130455180084949,0.0010199412513839,7.811523984918468,85.49317313322753,0.0295402560674035,751.2978762423282,77.68709802315385,0.0009529451103616,3192.5932878266203,12.834377917831931,16.66286810979687,1.7570216195547137,1.2500576350802193,0.5926669163856162,209.36274410593944,125.74900665721653,0.0031798168425498,1.1693696083105611,364.1247555140823,1.852958489591,222.42051197850995,0.9980271136382544,0.0237906296597315
5.4088441875316615,0.8006491165164147,6.683624173823879,0.0002030364450418,7.74841531079829,86.69409536751847,0.0284194508258952,745.2620135014234,83.91959836790704,0.0101718258427387,3177.4946319864416,12.003531915178774,16.365935151159636,1.7593821200905566,1.244788686769275,0.5786486224277257,218.22002339419927,125.62105677969195,0.0008451517047309,1.169026191201321,360.37049531790944,1.831064827136471,222.0573813999613,0.9896251377122192,0.0440949150372491
5.1785307013507484,0.7239023113740923,6.376925844094171,0.0002000635401803,7.732495841119137,86.5934912128092,0.028579663107889,743.7127955838773,82.36105907236136,0.0,3140.3453084699704,12.39702501514481,16.587847368324184,1.7561810390980177,1.2475160326919827,0.5882949384724587,213.40020350463308,125.90792955842774,0.0081225797313226,1.168748070387155,356.5258691360376,1.8288146715396807,223.59402906363064,0.9997999364598196,0.0414131528173347
4.996216642589998,0.6589194727234541,6.170888018642919,0.0010206359582655,7.811664893109896,85.67605844201522,0.0285984020780738,751.2779430863371,77.51594238369928,0.0004782980275009,3201.6989369075877,12.810213852251334,16.624470019269005,1.7577735246832302,1.250600816468742,0.59041423310865,210.34165248366256,125.8169322304728,0.002771727063133,1.1705939530921712,364.85490990436136,1.8534756406717023,222.54184992668928,0.9985010660142336,0.0198543712587313
4.956382055554255,0.645384581693123,6.11548575588648,0.0010099755585914,7.8192464904049315,84.86635513420575,0.028501080618623,751.9935885551569,78.35147249436562,0.0004739885294775,3175.8044639319724,12.747215121394062,16.645809687405556,1.7573366504530588,1.2489787825134628,0.5917360079886067,208.5518688447739,125.63340327164082,0.0027399336936046,1.1684723309695904,361.64095562887366,1.8493506657138896,222.5283706134311,0.9985160359119308,0.0196355248202993
5.364888763660997,0.7821134604662874,6.665187094273781,0.0097118226453326,7.76405925064096,86.55971647872492,-0.0134820980734431,746.6427769817813,82.8025572467982,0.0088025882207181,3152.05742964424,11.93303247465634,16.48620453578087,1.757717491871844,1.24377041431115,0.5739024441420325,215.76600002797647,125.28799950441729,0.0006194783991878,1.1666710529733963,358.94076139890217,1.8278221937128936,221.98751850941508,0.9814855891339492,0.0771550354601425
5.028064216353378,0.6665948687463653,6.132962953238402,0.0010204441993599,7.802068819121962,84.62231900546307,0.0254785684069805,750.3583351833051,77.47906323622672,0.0,3200.2143562092574,12.58997354348348,16.584866096211677,1.7559339360423587,1.252115397132372,0.5896267025035998,209.36385888777383,125.9641753055105,0.0023410190455905,1.1720102640679486,364.5125434201507,1.8491177509569916,222.92020146369717,0.99897955580064,0.0157868720253926
5.539254355235509,0.8407013545220766,6.763033944750163,0.0049209157824271,7.721108372573134,87.5864282938855,-0.0039040999587923,742.5951794628982,81.17751833616236,0.0056120444014631,3211.5334960936225,11.906677440671707,16.417990220980126,1.7589879336544532,1.2489946940125558,0.5747762318567486,221.390149306786,126.12983646256568,0.0006401191261693,1.174277389022097,365.2748096208704,1.8350181468771336,223.5381665527955,0.9894670398161098,0.0445112835498686
5.533423350575195,0.8312906638674932,6.804049286512153,0.0385959590030923,7.696145354313404,87.66761798239727,-0.2064377347622841,740.2269258808601,83.88722860716483,0.0004529525758653,3109.800015538373,10.96510621337946,16.3831378634657,1.749280635317482,1.247033603981663,0.5651164533073386,217.2677707644009,125.3573650838757,0.0006049366631313,1.1679744140788455,351.39455498409325,1.808606953851932,224.99084055899343,0.9609510884210424,0.1592203296314875
5.527469410760865,0.8403352125375577,6.72719753840311,0.000201014714277,7.7271152825016785,86.0586300315183,0.0166497108795153,743.1452391015018,83.35205157017492,0.0095206969150141,3170.2936510952595,11.727136586798151,16.45251860616197,1.759369478845851,1.2450165461111753,0.5764281615414248,218.80737229965231,125.78630825776447,0.0008360611996798,1.170256015740352,360.93194858663645,1.8266660929580043,223.44602704918,0.9902782883707086,0.0410570053727932
5.041256847349663,0.672304212474414,6.149972138401637,0.0010199962260139,7.809929005617678,84.72766793762862,0.0249737275971538,751.102741319857,77.65093429154312,0.0004769982351065,3199.033700475308,12.601516392389344,16.596356358481472,1.7573030159788403,1.2509159539109704,0.589025788604582,209.8044925233776,125.85483243711994,0.0016999937100232,1.1711722346627316,364.356752430016,1.8507891120802848,223.06672295312504,0.9985030055388796,0.0144879463945983
5.043426713343161,0.6742145858475188,6.157346153733725,0.0010207689452464,7.811006763209723,84.99195587035713,0.0242639780546145,751.2003388152293,77.812357649017,0.0,3196.045457943468,12.645449445066966,16.603755843276733,1.757889245968988,1.2504510770963764,0.5891672677027604,210.0855972804313,125.8249730522002,0.002121598199924,1.1708048452899569,363.8173851862607,1.8511502815070584,223.1818331749306,0.9989792310547532,0.0146910667806058
5.510498102569317,0.8346470802940158,6.706135306469276,0.0002011092425405,7.738776010591954,86.03713952198832,0.0211750944319744,744.2334724922578,83.08472182089311,0.0091349621114189,3171.4176156488206,11.807312592600296,16.45012822144989,1.7598471419675172,1.2449118670261687,0.5757631215276139,218.2860785978944,125.727645957284,0.0008364543620094,1.1700500241731309,360.9578575562245,1.82813852584724,223.2469585478832,0.9906639286460406,0.0399156821985702
5.066979398515322,0.6827767932343047,6.149033705143335,0.0010199299308137,7.804268808017889,84.09697086810134,0.0222433718802978,750.5572543166282,77.62023808964322,0.0,3201.455256923849,12.470353414720403,16.571900934405804,1.7571761399991817,1.251227659959761,0.5882849128264889,209.62533403955155,125.91202194409244,0.0004249708045057,1.171761018018062,364.6010313591456,1.8490845378922465,223.39338117471328,0.998980070069186,0.0062045737457836
5.582890947838358,0.8590685851753438,6.759730002756754,0.0002029818737186,7.71460990895213,86.55548328094301,0.0193889645999332,741.9657267606002,82.65263651955881,0.0087992142301692,3195.753902476509,11.709516601367495,16.430928017128068,1.759997014266626,1.246603158037987,0.5740913156455129,220.48452193219143,125.9986182233926,0.0008439246375298,1.1724511221147949,364.02583149924703,1.8298328859232869,224.1020193896685,0.990997803896112,0.039008516539473
5.4694864737047855,0.8201593140318129,6.668309884536289,0.0001989675682863,7.743996190658922,85.54071520342181,0.036479909981559,744.7167381716781,84.2778127165272,0.0092984843470514,3148.3468234677744,11.784137565176875,16.467774795708294,1.7601437465693093,1.2427489809161107,0.5747884694794748,217.0173546711885,125.5019811770681,0.0006208987934966,1.1676049303963452,358.3756661464181,1.8231512363484748,223.00137177640045,0.9905025480846624,0.0410943016288344
5.082777707057514,0.6897345943517365,6.187351964570018,0.0010199717467826,7.803787133081412,84.72525744036888,0.0243690649768461,750.5044342271718,77.31428899419484,0.0009539735749319,3205.7107987108748,12.560006495820064,16.57804819406502,1.7568832223347408,1.2511624820992455,0.5866414180327204,209.5637158850699,125.8959377825234,0.0033999058226087,1.1714647484264684,365.153415700385,1.8500966723221763,223.41936058371184,0.9980260546782854,0.0248953103999019
5.56619866539836,0.8493988012425987,6.778458688769096,0.0134004180930445,7.725181789374828,86.70162747477721,-0.0549746340016948,742.9742732473254,82.42565308037612,0.0082702580320505,3174.6182241885945,11.470308113613145,16.420460216358748,1.7565574315918655,1.2462366642839255,0.5690149202655124,218.55701567888917,125.64964116880448,0.0008310259280089,1.1702551589609596,361.12128078396034,1.825845661384635,224.19867019851017,0.9783293238749048,0.0900378091796464
